date,content,amount,type
21/04/2020 10:08:25,Any text there 506,2217,Deposit
21/04/2020 10:08:26,Any text there 507,2218,Deposit
21/04/2020 10:08:27,Any text there 508,2219,Deposit
21/04/2020 10:08:28,Any text there 509,2220,Deposit
21/04/2020 10:08:29,Any text there 510,2221,Deposit
21/04/2020 10:08:30,Any text there 511,2222,Deposit
21/04/2020 10:08:31,Any text there 512,2223,Deposit
21/04/2020 10:08:32,Any text there 513,2224,Deposit
21/04/2020 10:08:33,Any text there 514,2225,Deposit
21/04/2020 10:08:34,Any text there 515,2226,Deposit
21/04/2020 10:08:35,Any text there 516,2227,Deposit
21/04/2020 10:08:36,Any text there 517,2228,Deposit
21/04/2020 10:08:37,Any text there 518,2229,Deposit
21/04/2020 10:08:38,Any text there 519,2230,Deposit
21/04/2020 10:08:39,Any text there 520,2231,Deposit
21/04/2020 10:08:40,Any text there 521,2232,Deposit
21/04/2020 10:08:41,Any text there 522,2233,Deposit
21/04/2020 10:08:42,Any text there 523,2234,Deposit
21/04/2020 10:08:43,Any text there 524,2235,Deposit
21/04/2020 10:08:44,Any text there 525,2236,Deposit
21/04/2020 10:08:45,Any text there 526,2237,Deposit
21/04/2020 10:08:46,Any text there 527,2238,Deposit
21/04/2020 10:08:47,Any text there 528,2239,Deposit
21/04/2020 10:08:48,Any text there 529,2240,Deposit
21/04/2020 10:08:49,Any text there 530,2241,Deposit
21/04/2020 10:08:50,Any text there 531,2242,Deposit
21/04/2020 10:08:51,Any text there 532,2243,Deposit
21/04/2020 10:08:52,Any text there 533,2244,Deposit
21/04/2020 10:08:53,Any text there 534,2245,Deposit
21/04/2020 10:08:54,Any text there 535,2246,Deposit
21/04/2020 10:08:55,Any text there 536,2247,Deposit
21/04/2020 10:08:56,Any text there 537,2248,Deposit
21/04/2020 10:08:57,Any text there 538,2249,Deposit
21/04/2020 10:08:58,Any text there 539,2250,Deposit
21/04/2020 10:08:59,Any text there 540,2251,Deposit
21/04/2020 10:09:00,Any text there 541,2252,Deposit
21/04/2020 10:09:01,Any text there 542,2253,Deposit
21/04/2020 10:09:02,Any text there 543,2254,Deposit
21/04/2020 10:09:03,Any text there 544,2255,Deposit
21/04/2020 10:09:04,Any text there 545,2256,Deposit
21/04/2020 10:09:05,Any text there 546,2257,Deposit
21/04/2020 10:09:06,Any text there 547,2258,Deposit
21/04/2020 10:09:07,Any text there 548,2259,Deposit
21/04/2020 10:09:08,Any text there 549,2260,Deposit
21/04/2020 10:09:09,Any text there 550,2261,Deposit
21/04/2020 10:09:10,Any text there 551,2262,Deposit
21/04/2020 10:09:11,Any text there 552,2263,Deposit
21/04/2020 10:09:12,Any text there 553,2264,Deposit
21/04/2020 10:09:13,Any text there 554,2265,Deposit
21/04/2020 10:09:14,Any text there 555,2266,Deposit
21/04/2020 10:09:15,Any text there 556,2267,Deposit
21/04/2020 10:09:16,Any text there 557,2268,Deposit
21/04/2020 10:09:17,Any text there 558,2269,Deposit
21/04/2020 10:09:18,Any text there 559,2270,Deposit
21/04/2020 10:09:19,Any text there 560,2271,Deposit
21/04/2020 10:09:20,Any text there 561,2272,Deposit
21/04/2020 10:09:21,Any text there 562,2273,Deposit
21/04/2020 10:09:22,Any text there 563,2274,Deposit
21/04/2020 10:09:23,Any text there 564,2275,Deposit
21/04/2020 10:09:24,Any text there 565,2276,Deposit
21/04/2020 10:09:25,Any text there 566,2277,Deposit
21/04/2020 10:09:26,Any text there 567,2278,Deposit
21/04/2020 10:09:27,Any text there 568,2279,Deposit
21/04/2020 10:09:28,Any text there 569,2280,Deposit
21/04/2020 10:09:29,Any text there 570,2281,Deposit
21/04/2020 10:09:30,Any text there 571,2282,Deposit
21/04/2020 10:09:31,Any text there 572,2283,Deposit
21/04/2020 10:09:32,Any text there 573,2284,Deposit
21/04/2020 10:09:33,Any text there 574,2285,Deposit
21/04/2020 10:09:34,Any text there 575,2286,Deposit
21/04/2020 10:09:35,Any text there 576,2287,Deposit
21/04/2020 10:09:36,Any text there 577,2288,Deposit
21/04/2020 10:09:37,Any text there 578,2289,Deposit
21/04/2020 10:09:38,Any text there 579,2290,Deposit
21/04/2020 10:09:39,Any text there 580,2291,Deposit
21/04/2020 10:09:40,Any text there 581,2292,Deposit
21/04/2020 10:09:41,Any text there 582,2293,Deposit
21/04/2020 10:09:42,Any text there 583,2294,Deposit
21/04/2020 10:09:43,Any text there 584,2295,Deposit
21/04/2020 10:09:44,Any text there 585,2296,Deposit
21/04/2020 10:09:45,Any text there 586,2297,Deposit
21/04/2020 10:09:46,Any text there 587,2298,Deposit
21/04/2020 10:09:47,Any text there 588,2299,Deposit
21/04/2020 10:09:48,Any text there 589,2300,Deposit
21/04/2020 10:09:49,Any text there 590,2301,Deposit
21/04/2020 10:09:50,Any text there 591,2302,Deposit
21/04/2020 10:09:51,Any text there 592,2303,Deposit
21/04/2020 10:09:52,Any text there 593,2304,Deposit
21/04/2020 10:09:53,Any text there 594,2305,Deposit
21/04/2020 10:09:54,Any text there 595,2306,Deposit
21/04/2020 10:09:55,Any text there 596,2307,Deposit
21/04/2020 10:09:56,Any text there 597,2308,Deposit
21/04/2020 10:09:57,Any text there 598,2309,Deposit
21/04/2020 10:09:58,Any text there 599,2310,Deposit
21/04/2020 10:09:59,Any text there 600,2311,Deposit
21/04/2020 10:10:00,Any text there 601,2312,Deposit
21/04/2020 10:10:01,Any text there 602,2313,Deposit
21/04/2020 10:10:02,Any text there 603,2314,Deposit
21/04/2020 10:10:03,Any text there 604,2315,Deposit
21/04/2020 10:10:04,Any text there 605,2316,Deposit
21/04/2020 10:10:05,Any text there 606,2317,Deposit
21/04/2020 10:10:06,Any text there 607,2318,Deposit
21/04/2020 10:10:07,Any text there 608,2319,Deposit
21/04/2020 10:10:08,Any text there 609,2320,Deposit
21/04/2020 10:10:09,Any text there 610,2321,Deposit
21/04/2020 10:10:10,Any text there 611,2322,Deposit
21/04/2020 10:10:11,Any text there 612,2323,Deposit
21/04/2020 10:10:12,Any text there 613,2324,Deposit
21/04/2020 10:10:13,Any text there 614,2325,Deposit
21/04/2020 10:10:14,Any text there 615,2326,Deposit
21/04/2020 10:10:15,Any text there 616,2327,Deposit
21/04/2020 10:10:16,Any text there 617,2328,Deposit
21/04/2020 10:10:17,Any text there 618,2329,Deposit
21/04/2020 10:10:18,Any text there 619,2330,Deposit
21/04/2020 10:10:19,Any text there 620,2331,Deposit
21/04/2020 10:10:20,Any text there 621,2332,Deposit
21/04/2020 10:10:21,Any text there 622,2333,Deposit
21/04/2020 10:10:22,Any text there 623,2334,Deposit
21/04/2020 10:10:23,Any text there 624,2335,Deposit
21/04/2020 10:10:24,Any text there 625,2336,Deposit
21/04/2020 10:10:25,Any text there 626,2337,Deposit
21/04/2020 10:10:26,Any text there 627,2338,Deposit
21/04/2020 10:10:27,Any text there 628,2339,Deposit
21/04/2020 10:10:28,Any text there 629,2340,Deposit
21/04/2020 10:10:29,Any text there 630,2341,Deposit
21/04/2020 10:10:30,Any text there 631,2342,Deposit
21/04/2020 10:10:31,Any text there 632,2343,Deposit
21/04/2020 10:10:32,Any text there 633,2344,Deposit
21/04/2020 10:10:33,Any text there 634,2345,Deposit
21/04/2020 10:10:34,Any text there 635,2346,Deposit
21/04/2020 10:10:35,Any text there 636,2347,Deposit
21/04/2020 10:10:36,Any text there 637,2348,Deposit
21/04/2020 10:10:37,Any text there 638,2349,Deposit
21/04/2020 10:10:38,Any text there 639,2350,Deposit
21/04/2020 10:10:39,Any text there 640,2351,Deposit
21/04/2020 10:10:40,Any text there 641,2352,Deposit
21/04/2020 10:10:41,Any text there 642,2353,Deposit
21/04/2020 10:10:42,Any text there 643,2354,Deposit
21/04/2020 10:10:43,Any text there 644,2355,Deposit
21/04/2020 10:10:44,Any text there 645,2356,Deposit
21/04/2020 10:10:45,Any text there 646,2357,Deposit
21/04/2020 10:10:46,Any text there 647,2358,Deposit
21/04/2020 10:10:47,Any text there 648,2359,Deposit
21/04/2020 10:10:48,Any text there 649,2360,Deposit
21/04/2020 10:10:49,Any text there 650,2361,Deposit
21/04/2020 10:10:50,Any text there 651,2362,Deposit
21/04/2020 10:10:51,Any text there 652,2363,Deposit
21/04/2020 10:10:52,Any text there 653,2364,Deposit
21/04/2020 10:10:53,Any text there 654,2365,Deposit
21/04/2020 10:10:54,Any text there 655,2366,Deposit
21/04/2020 10:10:55,Any text there 656,2367,Deposit
21/04/2020 10:10:56,Any text there 657,2368,Deposit
21/04/2020 10:10:57,Any text there 658,2369,Deposit
21/04/2020 10:10:58,Any text there 659,2370,Deposit
21/04/2020 10:10:59,Any text there 660,2371,Deposit
21/04/2020 10:00:60,Any text there 661,2372,Deposit
21/04/2020 10:00:61,Any text there 662,2373,Deposit
21/04/2020 10:00:62,Any text there 663,2374,Deposit
21/04/2020 10:00:63,Any text there 664,2375,Deposit
21/04/2020 10:00:64,Any text there 665,2376,Deposit
21/04/2020 10:00:65,Any text there 666,2377,Deposit
21/04/2020 10:00:66,Any text there 667,2378,Deposit
21/04/2020 10:00:67,Any text there 668,2379,Deposit
21/04/2020 10:00:68,Any text there 669,2380,Deposit
21/04/2020 10:00:69,Any text there 670,2381,Deposit
21/04/2020 10:00:70,Any text there 671,2382,Deposit
21/04/2020 10:00:71,Any text there 672,2383,Deposit
21/04/2020 10:00:72,Any text there 673,2384,Deposit
21/04/2020 10:00:73,Any text there 674,2385,Deposit
21/04/2020 10:00:74,Any text there 675,2386,Deposit
21/04/2020 10:00:75,Any text there 676,2387,Deposit
21/04/2020 10:00:76,Any text there 677,2388,Deposit
21/04/2020 10:00:77,Any text there 678,2389,Deposit
21/04/2020 10:00:78,Any text there 679,2390,Deposit
21/04/2020 10:00:79,Any text there 680,2391,Deposit
21/04/2020 10:00:80,Any text there 681,2392,Deposit
21/04/2020 10:00:81,Any text there 682,2393,Deposit
21/04/2020 10:00:82,Any text there 683,2394,Deposit
21/04/2020 10:00:83,Any text there 684,2395,Deposit
21/04/2020 10:00:84,Any text there 685,2396,Deposit
21/04/2020 10:00:85,Any text there 686,2397,Deposit
21/04/2020 10:00:86,Any text there 687,2398,Deposit
21/04/2020 10:00:87,Any text there 688,2399,Deposit
21/04/2020 10:00:88,Any text there 689,2400,Deposit
21/04/2020 10:00:89,Any text there 690,2401,Deposit
21/04/2020 10:00:90,Any text there 691,2402,Deposit
21/04/2020 10:00:91,Any text there 692,2403,Deposit
21/04/2020 10:00:92,Any text there 693,2404,Deposit
21/04/2020 10:00:93,Any text there 694,2405,Deposit
21/04/2020 10:00:94,Any text there 695,2406,Deposit
21/04/2020 10:00:95,Any text there 696,2407,Deposit
21/04/2020 10:00:96,Any text there 697,2408,Deposit
21/04/2020 10:00:97,Any text there 698,2409,Deposit
21/04/2020 10:00:98,Any text there 699,2410,Deposit
21/04/2020 10:00:99,Any text there 700,2411,Deposit
21/04/2020 10:00:100,Any text there 701,2412,Deposit
21/04/2020 10:00:101,Any text there 702,2413,Deposit
21/04/2020 10:00:102,Any text there 703,2414,Deposit
21/04/2020 10:00:103,Any text there 704,2415,Deposit
21/04/2020 10:00:104,Any text there 705,2416,Deposit
21/04/2020 10:00:105,Any text there 706,2417,Deposit
21/04/2020 10:00:106,Any text there 707,2418,Deposit
21/04/2020 10:00:107,Any text there 708,2419,Deposit
21/04/2020 10:00:108,Any text there 709,2420,Deposit
21/04/2020 10:00:109,Any text there 710,2421,Deposit
21/04/2020 10:00:110,Any text there 711,2422,Deposit
21/04/2020 10:00:111,Any text there 712,2423,Deposit
21/04/2020 10:00:112,Any text there 713,2424,Deposit
21/04/2020 10:00:113,Any text there 714,2425,Deposit
21/04/2020 10:00:114,Any text there 715,2426,Deposit
21/04/2020 10:00:115,Any text there 716,2427,Deposit
21/04/2020 10:00:116,Any text there 717,2428,Deposit
21/04/2020 10:00:117,Any text there 718,2429,Deposit
21/04/2020 10:00:118,Any text there 719,2430,Deposit
21/04/2020 10:00:119,Any text there 720,2431,Deposit
21/04/2020 10:01:60,Any text there 721,2432,Deposit
21/04/2020 10:01:61,Any text there 722,2433,Deposit
21/04/2020 10:01:62,Any text there 723,2434,Deposit
21/04/2020 10:01:63,Any text there 724,2435,Deposit
21/04/2020 10:01:64,Any text there 725,2436,Deposit
21/04/2020 10:01:65,Any text there 726,2437,Deposit
21/04/2020 10:01:66,Any text there 727,2438,Deposit
21/04/2020 10:01:67,Any text there 728,2439,Deposit
21/04/2020 10:01:68,Any text there 729,2440,Deposit
21/04/2020 10:01:69,Any text there 730,2441,Deposit
21/04/2020 10:01:70,Any text there 731,2442,Deposit
21/04/2020 10:01:71,Any text there 732,2443,Deposit
21/04/2020 10:01:72,Any text there 733,2444,Deposit
21/04/2020 10:01:73,Any text there 734,2445,Deposit
21/04/2020 10:01:74,Any text there 735,2446,Deposit
21/04/2020 10:01:75,Any text there 736,2447,Deposit
21/04/2020 10:01:76,Any text there 737,2448,Deposit
21/04/2020 10:01:77,Any text there 738,2449,Deposit
21/04/2020 10:01:78,Any text there 739,2450,Deposit
21/04/2020 10:01:79,Any text there 740,2451,Deposit
21/04/2020 10:01:80,Any text there 741,2452,Deposit
21/04/2020 10:01:81,Any text there 742,2453,Deposit
21/04/2020 10:01:82,Any text there 743,2454,Deposit
21/04/2020 10:01:83,Any text there 744,2455,Deposit
21/04/2020 10:01:84,Any text there 745,2456,Deposit
21/04/2020 10:01:85,Any text there 746,2457,Deposit
21/04/2020 10:01:86,Any text there 747,2458,Deposit
21/04/2020 10:01:87,Any text there 748,2459,Deposit
21/04/2020 10:01:88,Any text there 749,2460,Deposit
21/04/2020 10:01:89,Any text there 750,2461,Deposit
21/04/2020 10:01:90,Any text there 751,2462,Deposit
21/04/2020 10:01:91,Any text there 752,2463,Deposit
21/04/2020 10:01:92,Any text there 753,2464,Deposit
21/04/2020 10:01:93,Any text there 754,2465,Deposit
21/04/2020 10:01:94,Any text there 755,2466,Deposit
21/04/2020 10:01:95,Any text there 756,2467,Deposit
21/04/2020 10:01:96,Any text there 757,2468,Deposit
21/04/2020 10:01:97,Any text there 758,2469,Deposit
21/04/2020 10:01:98,Any text there 759,2470,Deposit
21/04/2020 10:01:99,Any text there 760,2471,Deposit
21/04/2020 10:01:100,Any text there 761,2472,Deposit
21/04/2020 10:01:101,Any text there 762,2473,Deposit
21/04/2020 10:01:102,Any text there 763,2474,Deposit
21/04/2020 10:01:103,Any text there 764,2475,Deposit
21/04/2020 10:01:104,Any text there 765,2476,Deposit
21/04/2020 10:01:105,Any text there 766,2477,Deposit
21/04/2020 10:01:106,Any text there 767,2478,Deposit
21/04/2020 10:01:107,Any text there 768,2479,Deposit
21/04/2020 10:01:108,Any text there 769,2480,Deposit
21/04/2020 10:01:109,Any text there 770,2481,Deposit
21/04/2020 10:01:110,Any text there 771,2482,Deposit
21/04/2020 10:01:111,Any text there 772,2483,Deposit
21/04/2020 10:01:112,Any text there 773,2484,Deposit
21/04/2020 10:01:113,Any text there 774,2485,Deposit
21/04/2020 10:01:114,Any text there 775,2486,Deposit
21/04/2020 10:01:115,Any text there 776,2487,Deposit
21/04/2020 10:01:116,Any text there 777,2488,Deposit
21/04/2020 10:01:117,Any text there 778,2489,Deposit
21/04/2020 10:01:118,Any text there 779,2490,Deposit
21/04/2020 10:01:119,Any text there 780,2491,Deposit
21/04/2020 10:02:60,Any text there 781,2492,Deposit
21/04/2020 10:02:61,Any text there 782,2493,Deposit
21/04/2020 10:02:62,Any text there 783,2494,Deposit
21/04/2020 10:02:63,Any text there 784,2495,Deposit
21/04/2020 10:02:64,Any text there 785,2496,Deposit
21/04/2020 10:02:65,Any text there 786,2497,Deposit
21/04/2020 10:02:66,Any text there 787,2498,Deposit
21/04/2020 10:02:67,Any text there 788,2499,Deposit
21/04/2020 10:02:68,Any text there 789,2500,Deposit
21/04/2020 10:02:69,Any text there 790,2501,Deposit
21/04/2020 10:02:70,Any text there 791,2502,Deposit
21/04/2020 10:02:71,Any text there 792,2503,Deposit
21/04/2020 10:02:72,Any text there 793,2504,Deposit
21/04/2020 10:02:73,Any text there 794,2505,Deposit
21/04/2020 10:02:74,Any text there 795,2506,Deposit
21/04/2020 10:02:75,Any text there 796,2507,Deposit
21/04/2020 10:02:76,Any text there 797,2508,Deposit
21/04/2020 10:02:77,Any text there 798,2509,Deposit
21/04/2020 10:02:78,Any text there 799,2510,Deposit
21/04/2020 10:02:79,Any text there 800,2511,Deposit
21/04/2020 10:02:80,Any text there 801,2512,Deposit
21/04/2020 10:02:81,Any text there 802,2513,Deposit
21/04/2020 10:02:82,Any text there 803,2514,Deposit
21/04/2020 10:02:83,Any text there 804,2515,Deposit
21/04/2020 10:02:84,Any text there 805,2516,Deposit
21/04/2020 10:02:85,Any text there 806,2517,Deposit
21/04/2020 10:02:86,Any text there 807,2518,Deposit
21/04/2020 10:02:87,Any text there 808,2519,Deposit
21/04/2020 10:02:88,Any text there 809,2520,Deposit
21/04/2020 10:02:89,Any text there 810,2521,Deposit
21/04/2020 10:02:90,Any text there 811,2522,Deposit
21/04/2020 10:02:91,Any text there 812,2523,Deposit
21/04/2020 10:02:92,Any text there 813,2524,Deposit
21/04/2020 10:02:93,Any text there 814,2525,Deposit
21/04/2020 10:02:94,Any text there 815,2526,Deposit
21/04/2020 10:02:95,Any text there 816,2527,Deposit
21/04/2020 10:02:96,Any text there 817,2528,Deposit
21/04/2020 10:02:97,Any text there 818,2529,Deposit
21/04/2020 10:02:98,Any text there 819,2530,Deposit
21/04/2020 10:02:99,Any text there 820,2531,Deposit
21/04/2020 10:02:100,Any text there 821,2532,Deposit
21/04/2020 10:02:101,Any text there 822,2533,Deposit
21/04/2020 10:02:102,Any text there 823,2534,Deposit
21/04/2020 10:02:103,Any text there 824,2535,Deposit
21/04/2020 10:02:104,Any text there 825,2536,Deposit
21/04/2020 10:02:105,Any text there 826,2537,Deposit
21/04/2020 10:02:106,Any text there 827,2538,Deposit
21/04/2020 10:02:107,Any text there 828,2539,Deposit
21/04/2020 10:02:108,Any text there 829,2540,Deposit
21/04/2020 10:02:109,Any text there 830,2541,Deposit
21/04/2020 10:02:110,Any text there 831,2542,Deposit
21/04/2020 10:02:111,Any text there 832,2543,Deposit
21/04/2020 10:02:112,Any text there 833,2544,Deposit
21/04/2020 10:02:113,Any text there 834,2545,Deposit
21/04/2020 10:02:114,Any text there 835,2546,Deposit
21/04/2020 10:02:115,Any text there 836,2547,Deposit
21/04/2020 10:02:116,Any text there 837,2548,Deposit
21/04/2020 10:02:117,Any text there 838,2549,Deposit
21/04/2020 10:02:118,Any text there 839,2550,Deposit
21/04/2020 10:02:119,Any text there 840,2551,Deposit
21/04/2020 10:03:60,Any text there 841,2552,Deposit
21/04/2020 10:03:61,Any text there 842,2553,Deposit
21/04/2020 10:03:62,Any text there 843,2554,Deposit
21/04/2020 10:03:63,Any text there 844,2555,Deposit
21/04/2020 10:03:64,Any text there 845,2556,Deposit
21/04/2020 10:03:65,Any text there 846,2557,Deposit
21/04/2020 10:03:66,Any text there 847,2558,Deposit
21/04/2020 10:03:67,Any text there 848,2559,Deposit
21/04/2020 10:03:68,Any text there 849,2560,Deposit
21/04/2020 10:03:69,Any text there 850,2561,Deposit
21/04/2020 10:03:70,Any text there 851,2562,Deposit
21/04/2020 10:03:71,Any text there 852,2563,Deposit
21/04/2020 10:03:72,Any text there 853,2564,Deposit
21/04/2020 10:03:73,Any text there 854,2565,Deposit
21/04/2020 10:03:74,Any text there 855,2566,Deposit
21/04/2020 10:03:75,Any text there 856,2567,Deposit
21/04/2020 10:03:76,Any text there 857,2568,Deposit
21/04/2020 10:03:77,Any text there 858,2569,Deposit
21/04/2020 10:03:78,Any text there 859,2570,Deposit
21/04/2020 10:03:79,Any text there 860,2571,Deposit
21/04/2020 10:03:80,Any text there 861,2572,Deposit
21/04/2020 10:03:81,Any text there 862,2573,Deposit
21/04/2020 10:03:82,Any text there 863,2574,Deposit
21/04/2020 10:03:83,Any text there 864,2575,Deposit
21/04/2020 10:03:84,Any text there 865,2576,Deposit
21/04/2020 10:03:85,Any text there 866,2577,Deposit
21/04/2020 10:03:86,Any text there 867,2578,Deposit
21/04/2020 10:03:87,Any text there 868,2579,Deposit
21/04/2020 10:03:88,Any text there 869,2580,Deposit
21/04/2020 10:03:89,Any text there 870,2581,Deposit
